Key,Key Description,columnType,Source,Parent
DK,,,,ManifestColumn
 NY,,,,ManifestColumn
 Not applicable,,,,ManifestColumn
 Not collected,,,,ManifestColumn
 Other,,,,ManifestColumn
 PT,,,,ManifestColumn
 Unknown,,,,ManifestColumn
BU,,,,ManifestColumn
