Key,Key Description,columnType,Source,Parent
Algorithm,,STR,,
 Python package,,STR,,
 R object,,STR,,
 R package,,STR,,
AnalysisFile,,STR,,
Bioconductor package,,STR,,
Genomics Workflow,,STR,,
OtherSoftwareType,,STR,,
R script,,STR,,
Resource,,STR,,
Web Application,,STR,,
